Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1965","1965","1000 USD","1688","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1966","1966","t","2343","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1966","1966","1000 USD","1908","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1967","1967","t","2138","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1967","1967","1000 USD","1751","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1968","1968","t","2419","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1968","1968","1000 USD","1698","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1969","1969","t","3431","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1969","1969","1000 USD","2315","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1970","1970","t","5524","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1970","1970","1000 USD","3673","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1971","1971","t","5274","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1971","1971","1000 USD","3817","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1972","1972","t","4863","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1972","1972","1000 USD","3868","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1973","1973","t","4199","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1973","1973","1000 USD","3145","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1974","1974","t","3309","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1974","1974","1000 USD","3106","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1975","1975","t","1875","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1975","1975","1000 USD","2322","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1976","1976","t","1753","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1976","1976","1000 USD","2161","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1977","1977","t","1780","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1977","1977","1000 USD","2475","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1978","1978","t","1957","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1978","1978","1000 USD","3790","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1979","1979","t","2459","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1979","1979","1000 USD","5496","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1980","1980","t","2247","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1980","1980","1000 USD","6262","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1981","1981","t","2138","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1981","1981","1000 USD","5790","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1982","1982","t","1935","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1982","1982","1000 USD","4696","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1983","1983","t","2719","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1983","1983","1000 USD","5346","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1984","1984","t","1094","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1984","1984","1000 USD","2353","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1985","1985","t","1282","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1985","1985","1000 USD","3135","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1986","1986","t","849","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1986","1986","1000 USD","2367","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1987","1987","t","740","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1987","1987","1000 USD","2314","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1988","1988","t","875","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1988","1988","1000 USD","2665","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1989","1989","t","1077","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1989","1989","1000 USD","2730","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1990","1990","t","1083","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1990","1990","1000 USD","3139","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1991","1991","t","1945","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1991","1991","1000 USD","4924","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1992","1992","t","1701","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1992","1992","1000 USD","4252","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1993","1993","t","1152","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1993","1993","1000 USD","2414","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1994","1994","t","706","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1994","1994","1000 USD","2114","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1995","1995","t","3847","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1995","1995","1000 USD","6063","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1996","1996","t","3705","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1996","1996","1000 USD","7896","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22120","Cream, fresh","1997","1997","t","6293","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22120","Cream, fresh","1997","1997","1000 USD","12835","A","Official figure",""
